Cover_Type,Cover_Long,Max_Coverage_pct,Observed_Date,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility
OVC,Overcast,1.00,2023-03-18T12:53:00Z,-10.6,16,320,7
SCT,Scattered,0.50,2023-03-18T14:31:00Z,-10,19,340,10
BKN,Broken,0.88,2023-03-18T15:46:00Z,-8.9,17,330,10
BKN,Broken,0.88,2023-03-18T15:53:00Z,-8.3,13,340,10
SCT,Scattered,0.50,2023-03-18T16:53:00Z,-7.2,15,330,10
SCT,Scattered,0.50,2023-03-18T17:53:00Z,-6.1,16,330,10
SCT,Scattered,0.50,2023-03-18T18:53:00Z,-5,18,330,10
SCT,Scattered,0.50,2023-03-18T19:53:00Z,-4.4,16,340,10
BKN,Broken,0.88,2023-03-18T20:53:00Z,-3.9,18,320,10
SCT,Scattered,0.50,2023-03-18T21:53:00Z,-3.3,14,330,10
SCT,Scattered,0.50,2023-03-18T22:53:00Z,-2.8,14,320,10
FEW,Few Clouds,0.25,2023-03-18T23:53:00Z,-4.4,12,310,10
FEW,Few Clouds,0.25,2023-03-19T00:53:00Z,-5.6,9,300,10
CLR,Clear,0,2023-03-19T01:53:00Z,-6.7,10,280,10
CLR,Clear,0,2023-03-19T02:53:00Z,-8.3,12,290,10
CLR,Clear,0,2023-03-19T03:53:00Z,-9.4,11,300,10
CLR,Clear,0,2023-03-19T04:53:00Z,-9.4,8,300,10
CLR,Clear,0,2023-03-19T05:53:00Z,-10.6,8,280,10
CLR,Clear,0,2023-03-19T06:53:00Z,-10.6,6,270,10
CLR,Clear,0,2023-03-19T07:53:00Z,-11.7,7,270,10
CLR,Clear,0,2023-03-19T08:53:00Z,-12.2,6,260,10
CLR,Clear,0,2023-03-19T09:53:00Z,-12.8,6,260,10
CLR,Clear,0,2023-03-19T10:53:00Z,-13.3,8,250,10
CLR,Clear,0,2023-03-19T11:53:00Z,-13.9,8,240,10
FEW,Few Clouds,0.25,2023-03-19T12:53:00Z,-13.3,6,230,10
FEW,Few Clouds,0.25,2023-03-19T13:53:00Z,-11.7,8,230,10
FEW,Few Clouds,0.25,2023-03-19T14:53:00Z,-8.9,9,240,10
FEW,Few Clouds,0.25,2023-03-19T15:53:00Z,-6.1,9,230,10
FEW,Few Clouds,0.25,2023-03-19T16:53:00Z,-3.3,9,220,10
FEW,Few Clouds,0.25,2023-03-19T17:53:00Z,-0.6,14,220,10
FEW,Few Clouds,0.25,2023-03-19T18:53:00Z,1.1,13,220,10
FEW,Few Clouds,0.25,2023-03-19T19:53:00Z,2.8,17,220,10
FEW,Few Clouds,0.25,2023-03-19T20:53:00Z,3.3,11,210,10
SCT,Scattered,0.50,2023-03-19T21:53:00Z,3.9,11,220,10
SCT,Scattered,0.50,2023-03-19T22:53:00Z,4.4,13,220,10
SCT,Scattered,0.50,2023-03-19T23:53:00Z,3.9,11,220,10
SCT,Scattered,0.50,2023-03-20T00:53:00Z,3.3,8,210,10
SCT,Scattered,0.50,2023-03-20T01:53:00Z,3.3,7,210,10
SCT,Scattered,0.50,2023-03-20T02:52:00Z,1,3,300,10
SCT,Scattered,0.50,2023-03-20T03:53:00Z,2.2,6,210,10
SCT,Scattered,0.50,2023-03-20T04:53:00Z,1.7,8,210,10
SCT,Scattered,0.50,2023-03-20T05:53:00Z,1.7,4,250,10
SCT,Scattered,0.50,2023-03-20T06:53:00Z,-0.6,5,340,10
CLR,Clear,0,2023-03-20T07:53:00Z,-2.2,5,350,10
CLR,Clear,0,2023-03-20T08:53:00Z,-2.2,3,360,10
CLR,Clear,0,2023-03-20T09:53:00Z,-2.8,4,10,10
FEW,Few Clouds,0.25,2023-03-20T10:53:00Z,-2.8,7,10,10
BKN,Broken,0.88,2023-03-20T11:53:00Z,-3.3,5,360,10
BKN,Broken,0.88,2023-03-20T12:53:00Z,-3.9,6,360,10
BKN,Broken,0.88,2023-03-20T13:53:00Z,-3.3,6,360,10
BKN,Broken,0.88,2023-03-20T14:53:00Z,-1.7,9,30,10
BKN,Broken,0.88,2023-03-20T15:53:00Z,0,11,50,10
BKN,Broken,0.88,2023-03-20T16:53:00Z,1.1,10,20,10
FEW,Few Clouds,0.25,2023-03-20T17:53:00Z,2.2,10,40,10
FEW,Few Clouds,0.25,2023-03-20T18:53:00Z,3.3,8,60,10
FEW,Few Clouds,0.25,2023-03-20T19:53:00Z,3.3,9,70,10
FEW,Few Clouds,0.25,2023-03-20T20:53:00Z,3.9,9,30,10
FEW,Few Clouds,0.25,2023-03-20T21:53:00Z,3.9,12,30,10
FEW,Few Clouds,0.25,2023-03-20T22:53:00Z,3.9,8,60,10
FEW,Few Clouds,0.25,2023-03-20T23:53:00Z,3.3,10,60,10
FEW,Few Clouds,0.25,2023-03-21T00:53:00Z,2.2,5,50,10
FEW,Few Clouds,0.25,2023-03-21T01:53:00Z,0.6,6,30,10
SCT,Scattered,0.50,2023-03-21T02:53:00Z,0,9,40,10
BKN,Broken,0.88,2023-03-21T03:53:00Z,-0.6,10,40,10
SCT,Scattered,0.50,2023-03-21T04:53:00Z,-1.7,8,30,10
SCT,Scattered,0.50,2023-03-21T05:53:00Z,-2.2,9,60,10
SCT,Scattered,0.50,2023-03-21T06:53:00Z,-2.8,9,70,10
SCT,Scattered,0.50,2023-03-21T07:53:00Z,-3.3,7,60,10
SCT,Scattered,0.50,2023-03-21T08:53:00Z,-3.9,7,50,10
BKN,Broken,0.88,2023-03-21T09:53:00Z,-3.9,9,60,10
BKN,Broken,0.88,2023-03-21T10:53:00Z,-3.9,10,60,10
OVC,Overcast,1.00,2023-03-21T11:53:00Z,-3.3,7,60,10
OVC,Overcast,1.00,2023-03-21T12:53:00Z,-3.3,8,70,10
BKN,Broken,0.88,2023-03-21T13:53:00Z,-2.2,9,80,10
OVC,Overcast,1.00,2023-03-21T14:53:00Z,-0.6,11,90,10
OVC,Overcast,1.00,2023-03-21T15:53:00Z,0,12,100,10
OVC,Overcast,1.00,2023-03-21T16:53:00Z,1.1,12,100,10
BKN,Broken,0.88,2023-03-21T17:53:00Z,2.2,13,90,10
SCT,Scattered,0.50,2023-03-21T18:53:00Z,2.8,12,90,10
BKN,Broken,0.88,2023-03-21T19:53:00Z,3.3,14,110,10
BKN,Broken,0.88,2023-03-21T20:53:00Z,4.4,11,90,10
BKN,Broken,0.88,2023-03-21T21:53:00Z,4.4,10,100,10
OVC,Overcast,1.00,2023-03-21T22:53:00Z,4.4,11,100,10
OVC,Overcast,1.00,2023-03-21T23:53:00Z,3.9,12,90,10
BKN,Broken,0.88,2023-03-22T00:53:00Z,3.3,11,100,10
OVC,Overcast,1.00,2023-03-22T01:53:00Z,3.3,13,110,10
OVC,Overcast,1.00,2023-03-22T02:53:00Z,3.9,10,130,10
OVC,Overcast,1.00,2023-03-22T03:53:00Z,3.9,10,140,10
OVC,Overcast,1.00,2023-03-22T05:02:00Z,3.3,11,150,6
OVC,Overcast,1.00,2023-03-22T06:49:00Z,3,9,150,3
OVC,Overcast,1.00,2023-03-22T07:27:00Z,3.3,7,170,4
OVC,Overcast,1.00,2023-03-22T07:53:00Z,3.3,8,170,4
OVC,Overcast,1.00,2023-03-22T08:53:00Z,4.4,7,200,5
OVC,Overcast,1.00,2023-03-22T10:48:00Z,4,10,230,3
OVC,Overcast,1.00,2023-03-22T10:53:00Z,3.9,10,230,3
OVC,Overcast,1.00,2023-03-22T12:37:00Z,0.6,19,270,9
SCT,Scattered,0.50,2023-03-22T13:35:00Z,-0.6,11,250,10
FEW,Few Clouds,0.25,2023-03-22T13:53:00Z,-1.1,14,270,10
BKN,Broken,0.88,2023-03-22T14:53:00Z,-1.1,14,260,10
OVC,Overcast,1.00,2023-03-22T15:53:00Z,-1.1,12,250,10
OVC,Overcast,1.00,2023-03-22T17:34:00Z,-0.6,14,270,10
OVC,Overcast,1.00,2023-03-22T17:53:00Z,-0.6,13,280,10
OVC,Overcast,1.00,2023-03-22T19:22:00Z,0,13,270,10
OVC,Overcast,1.00,2023-03-22T19:53:00Z,0.6,13,260,10
OVC,Overcast,1.00,2023-03-22T20:53:00Z,0.6,12,280,10
OVC,Overcast,1.00,2023-03-22T21:53:00Z,1.1,12,280,10
OVC,Overcast,1.00,2023-03-22T23:21:00Z,0,9,320,10
OVC,Overcast,1.00,2023-03-22T23:53:00Z,0,10,310,10
OVC,Overcast,1.00,2023-03-23T00:53:00Z,-0.6,10,290,10
SCT,Scattered,0.50,2023-03-23T01:53:00Z,-1.1,8,280,10
FEW,Few Clouds,0.25,2023-03-23T02:53:00Z,-1.7,9,300,10
FEW,Few Clouds,0.25,2023-03-23T03:53:00Z,-2.2,10,310,10
SCT,Scattered,0.50,2023-03-23T04:53:00Z,-2.8,8,330,10
BKN,Broken,0.88,2023-03-23T05:53:00Z,-2.8,9,330,10
BKN,Broken,0.88,2023-03-23T06:53:00Z,-3.3,7,350,10
BKN,Broken,0.88,2023-03-23T07:53:00Z,-3.9,11,330,10
BKN,Broken,0.88,2023-03-23T08:53:00Z,-3.9,4,320,10
BKN,Broken,0.88,2023-03-23T09:53:00Z,-3.9,5,310,10
OVC,Overcast,1.00,2023-03-23T10:53:00Z,-3.9,8,340,10
OVC,Overcast,1.00,2023-03-23T11:53:00Z,-4.4,10,350,10
BKN,Broken,0.88,2023-03-23T12:53:00Z,-4.4,5,330,10
BKN,Broken,0.88,2023-03-23T13:53:00Z,-4.4,9,320,10
BKN,Broken,0.88,2023-03-23T14:53:00Z,-2.8,6,330,10
SCT,Scattered,0.50,2023-03-23T15:53:00Z,-2.2,6,340,10
SCT,Scattered,0.50,2023-03-23T16:53:00Z,0,8,340,10
BKN,Broken,0.88,2023-03-23T17:53:00Z,0.6,0,0,10
BKN,Broken,0.88,2023-03-23T18:53:00Z,1.7,5,350,10
SCT,Scattered,0.50,2023-03-23T19:53:00Z,2.2,4,20,10
SCT,Scattered,0.50,2023-03-23T20:53:00Z,2.8,0,0,10
SCT,Scattered,0.50,2023-03-23T21:53:00Z,3.3,3,310,10
FEW,Few Clouds,0.25,2023-03-23T22:53:00Z,2.8,6,320,10
FEW,Few Clouds,0.25,2023-03-23T23:53:00Z,1.7,8,320,10
FEW,Few Clouds,0.25,2023-03-24T00:53:00Z,0,7,330,10
FEW,Few Clouds,0.25,2023-03-24T01:53:00Z,-1.1,5,320,10
CLR,Clear,0,2023-03-24T02:53:00Z,-1.7,4,310,10
CLR,Clear,0,2023-03-24T03:53:00Z,-1.1,0,0,10
CLR,Clear,0,2023-03-24T04:53:00Z,-2.2,3,280,10
CLR,Clear,0,2023-03-24T05:53:00Z,-3.3,3,280,10
CLR,Clear,0,2023-03-24T06:53:00Z,-4.4,3,290,10
CLR,Clear,0,2023-03-24T07:53:00Z,-5,4,330,10
CLR,Clear,0,2023-03-24T08:53:00Z,-5,0,0,10
CLR,Clear,0,2023-03-24T09:53:00Z,-4.4,0,0,10
CLR,Clear,0,2023-03-24T10:53:00Z,-5,0,0,9
CLR,Clear,0,2023-03-24T11:53:00Z,-5.6,0,0,8
CLR,Clear,0,2023-03-24T12:53:00Z,-5,3,10,7
CLR,Clear,0,2023-03-24T13:53:00Z,-3.9,0,0,9
CLR,Clear,0,2023-03-24T14:53:00Z,-2.2,4,140,10
CLR,Clear,0,2023-03-24T15:53:00Z,0.6,0,0,10
CLR,Clear,0,2023-03-24T16:53:00Z,1.7,3,0,10
CLR,Clear,0,2023-03-24T17:53:00Z,3.3,6,150,10
CLR,Clear,0,2023-03-24T18:53:00Z,3.3,7,160,10
CLR,Clear,0,2023-03-24T19:53:00Z,5,7,170,10
CLR,Clear,0,2023-03-24T20:53:00Z,5,10,150,10
CLR,Clear,0,2023-03-24T21:53:00Z,5.6,7,160,10
CLR,Clear,0,2023-03-24T22:53:00Z,5.6,3,100,10
CLR,Clear,0,2023-03-24T23:53:00Z,5.6,4,140,10
FEW,Few Clouds,0.25,2023-03-25T00:53:00Z,4.4,6,100,10
FEW,Few Clouds,0.25,2023-03-25T01:53:00Z,4.4,4,100,10
FEW,Few Clouds,0.25,2023-03-25T02:53:00Z,3.3,6,60,10
FEW,Few Clouds,0.25,2023-03-25T03:53:00Z,2.2,5,50,10
FEW,Few Clouds,0.25,2023-03-25T04:53:00Z,1.7,4,60,10
FEW,Few Clouds,0.25,2023-03-25T05:53:00Z,0.6,4,360,10
BKN,Broken,0.88,2023-03-25T06:53:00Z,0.6,0,0,10
OVC,Overcast,1.00,2023-03-25T07:53:00Z,0.6,4,10,10
OVC,Overcast,1.00,2023-03-25T08:53:00Z,0.6,3,20,10
OVC,Overcast,1.00,2023-03-25T09:53:00Z,0.6,5,10,10
OVC,Overcast,1.00,2023-03-25T10:53:00Z,0,6,10,10
OVC,Overcast,1.00,2023-03-25T11:53:00Z,0,5,360,10
OVC,Overcast,1.00,2023-03-25T12:53:00Z,0,5,10,10
OVC,Overcast,1.00,2023-03-25T13:53:00Z,0.6,5,10,10
OVC,Overcast,1.00,2023-03-25T14:53:00Z,2.2,7,340,10
BKN,Broken,0.88,2023-03-25T15:53:00Z,3.3,10,340,10
SCT,Scattered,0.50,2023-03-25T16:53:00Z,4.4,10,330,10
FEW,Few Clouds,0.25,2023-03-25T17:53:00Z,6.1,9,340,10
BKN,Broken,0.88,2023-03-25T18:53:00Z,6.7,10,350,10
BKN,Broken,0.88,2023-03-25T19:53:00Z,6.1,12,330,10
BKN,Broken,0.88,2023-03-25T20:53:00Z,6.1,12,310,10
SCT,Scattered,0.50,2023-03-25T21:53:00Z,7.2,12,320,10
SCT,Scattered,0.50,2023-03-25T22:53:00Z,6.7,13,310,10
FEW,Few Clouds,0.25,2023-03-25T23:53:00Z,5.6,10,310,10
FEW,Few Clouds,0.25,2023-03-26T00:53:00Z,3.3,6,300,10
FEW,Few Clouds,0.25,2023-03-26T01:53:00Z,3.3,7,280,10
CLR,Clear,0,2023-03-26T02:53:00Z,1.7,6,300,10
CLR,Clear,0,2023-03-26T03:53:00Z,1.1,6,270,10
CLR,Clear,0,2023-03-26T04:53:00Z,0.6,4,270,10
CLR,Clear,0,2023-03-26T05:53:00Z,0,5,240,10
CLR,Clear,0,2023-03-26T06:53:00Z,-1.1,4,280,10
CLR,Clear,0,2023-03-26T07:53:00Z,-1.7,6,310,10
CLR,Clear,0,2023-03-26T08:53:00Z,-2.8,4,310,10
CLR,Clear,0,2023-03-26T09:53:00Z,-3.3,4,320,10
CLR,Clear,0,2023-03-26T10:53:00Z,-3.3,5,310,10
CLR,Clear,0,2023-03-26T11:53:00Z,-3.9,4,300,10
FEW,Few Clouds,0.25,2023-03-26T12:53:00Z,-3.3,7,330,9
CLR,Clear,0,2023-03-26T13:53:00Z,-1.7,8,360,9
SCT,Scattered,0.50,2023-03-26T14:53:00Z,-0.6,7,350,10
FEW,Few Clouds,0.25,2023-03-26T15:53:00Z,1.7,6,10,10
FEW,Few Clouds,0.25,2023-03-26T16:53:00Z,3.9,5,20,10
FEW,Few Clouds,0.25,2023-03-26T17:53:00Z,3.9,5,330,10
SCT,Scattered,0.50,2023-03-26T18:53:00Z,5.6,6,0,10
SCT,Scattered,0.50,2023-03-26T19:53:00Z,5.6,5,0,10
SCT,Scattered,0.50,2023-03-26T20:53:00Z,6.1,10,330,10
FEW,Few Clouds,0.25,2023-03-26T21:53:00Z,5.6,11,320,10
FEW,Few Clouds,0.25,2023-03-26T22:53:00Z,5,11,320,10
FEW,Few Clouds,0.25,2023-03-26T23:53:00Z,3.9,9,330,10
FEW,Few Clouds,0.25,2023-03-27T00:53:00Z,2.2,8,320,10
FEW,Few Clouds,0.25,2023-03-27T01:53:00Z,1.7,8,330,10
FEW,Few Clouds,0.25,2023-03-27T02:53:00Z,0.6,7,330,10
FEW,Few Clouds,0.25,2023-03-27T03:53:00Z,0,8,330,10
CLR,Clear,0,2023-03-27T04:53:00Z,-1.1,6,310,10
CLR,Clear,0,2023-03-27T05:53:00Z,-1.7,7,330,10
CLR,Clear,0,2023-03-27T06:53:00Z,-2.2,4,330,10
CLR,Clear,0,2023-03-27T07:53:00Z,-2.2,4,280,10
FEW,Few Clouds,0.25,2023-03-27T08:53:00Z,-3.3,5,310,10
FEW,Few Clouds,0.25,2023-03-27T09:53:00Z,-3.9,4,320,10
FEW,Few Clouds,0.25,2023-03-27T10:53:00Z,-3.9,0,0,10
FEW,Few Clouds,0.25,2023-03-27T11:53:00Z,-4.4,3,310,10
BKN,Broken,0.88,2023-03-27T12:53:00Z,-3.9,4,310,10
BKN,Broken,0.88,2023-03-27T13:53:00Z,-1.7,5,30,10
OVC,Overcast,1.00,2023-03-27T14:53:00Z,-0.6,5,0,10
BKN,Broken,0.88,2023-03-27T15:53:00Z,0.6,4,310,10
BKN,Broken,0.88,2023-03-27T16:53:00Z,2.2,6,320,10
OVC,Overcast,1.00,2023-03-27T17:53:00Z,3.9,7,310,10
BKN,Broken,0.88,2023-03-27T18:53:00Z,4.4,8,330,10
BKN,Broken,0.88,2023-03-27T19:53:00Z,4.4,9,320,10
BKN,Broken,0.88,2023-03-27T20:53:00Z,4.4,9,310,10
SCT,Scattered,0.50,2023-03-27T21:53:00Z,4.4,7,340,10
FEW,Few Clouds,0.25,2023-03-27T22:53:00Z,3.9,10,290,10
FEW,Few Clouds,0.25,2023-03-27T23:53:00Z,2.2,8,300,10
FEW,Few Clouds,0.25,2023-03-28T00:53:00Z,0,10,320,10
FEW,Few Clouds,0.25,2023-03-28T01:53:00Z,-0.6,9,290,10
FEW,Few Clouds,0.25,2023-03-28T02:53:00Z,-1.7,12,310,10
FEW,Few Clouds,0.25,2023-03-28T03:53:00Z,-2.2,11,320,10
CLR,Clear,0,2023-03-28T04:53:00Z,-2.8,9,310,10
CLR,Clear,0,2023-03-28T05:53:00Z,-3.9,12,330,10
CLR,Clear,0,2023-03-28T06:53:00Z,-5,11,310,10
CLR,Clear,0,2023-03-28T07:53:00Z,-6.1,8,310,10
CLR,Clear,0,2023-03-28T08:53:00Z,-7.2,10,310,10
CLR,Clear,0,2023-03-28T09:53:00Z,-7.8,8,310,10
CLR,Clear,0,2023-03-28T10:53:00Z,-8.9,7,310,10
FEW,Few Clouds,0.25,2023-03-28T11:53:00Z,-9.4,7,310,10
FEW,Few Clouds,0.25,2023-03-28T12:53:00Z,-8.9,5,290,10
FEW,Few Clouds,0.25,2023-03-28T13:53:00Z,-7.2,4,290,10
FEW,Few Clouds,0.25,2023-03-28T14:53:00Z,-6.1,4,240,10
CLR,Clear,0,2023-03-28T15:53:00Z,-3.9,5,210,10
CLR,Clear,0,2023-03-28T16:53:00Z,-2.8,7,220,10
FEW,Few Clouds,0.25,2023-03-28T17:53:00Z,-1.7,9,230,10
FEW,Few Clouds,0.25,2023-03-28T18:53:00Z,0,13,230,10
FEW,Few Clouds,0.25,2023-03-28T19:53:00Z,1.7,17,230,10
BKN,Broken,0.88,2023-03-28T20:53:00Z,1.7,15,240,10
OVC,Overcast,1.00,2023-03-28T21:53:00Z,1.1,12,260,10
OVC,Overcast,1.00,2023-03-28T23:39:00Z,0,13,260,9
OVC,Overcast,1.00,2023-03-28T23:53:00Z,0,13,280,10
BKN,Broken,0.88,2023-03-29T01:44:00Z,-1.7,13,290,10
BKN,Broken,0.88,2023-03-29T01:53:00Z,-2.2,15,300,10
BKN,Broken,0.88,2023-03-29T02:53:00Z,-4.4,12,310,10
BKN,Broken,0.88,2023-03-29T03:53:00Z,-5,15,310,10
BKN,Broken,0.88,2023-03-29T04:53:00Z,-6.1,11,310,10
BKN,Broken,0.88,2023-03-29T05:53:00Z,-7.8,13,310,10
SCT,Scattered,0.50,2023-03-29T06:53:00Z,-8.9,12,310,10
FEW,Few Clouds,0.25,2023-03-29T07:53:00Z,-9.4,9,310,10
CLR,Clear,0,2023-03-29T08:53:00Z,-10,12,330,10
CLR,Clear,0,2023-03-29T09:53:00Z,-10.6,10,340,10
CLR,Clear,0,2023-03-29T10:53:00Z,-11.1,8,330,10
CLR,Clear,0,2023-03-29T11:53:00Z,-11.7,7,320,10
CLR,Clear,0,2023-03-29T12:53:00Z,-11.7,7,310,10
CLR,Clear,0,2023-03-29T13:53:00Z,-10,3,330,10
CLR,Clear,0,2023-03-29T14:53:00Z,-7.8,6,330,10
CLR,Clear,0,2023-03-29T15:53:00Z,-6.7,4,350,10
FEW,Few Clouds,0.25,2023-03-29T16:53:00Z,-5,5,330,10
FEW,Few Clouds,0.25,2023-03-29T17:53:00Z,-3.3,6,10,10
FEW,Few Clouds,0.25,2023-03-29T18:53:00Z,-3.3,3,320,10
FEW,Few Clouds,0.25,2023-03-29T19:53:00Z,-2.2,8,310,10
FEW,Few Clouds,0.25,2023-03-29T20:53:00Z,-1.7,8,310,10
CLR,Clear,0,2023-03-29T21:53:00Z,-2.2,9,290,10
CLR,Clear,0,2023-03-29T22:53:00Z,-2.8,5,300,10
CLR,Clear,0,2023-03-29T23:53:00Z,-3.3,6,330,10
CLR,Clear,0,2023-03-30T00:53:00Z,-4.4,7,260,10
CLR,Clear,0,2023-03-30T01:53:00Z,-5,6,250,10
CLR,Clear,0,2023-03-30T02:53:00Z,-6.1,5,270,10
CLR,Clear,0,2023-03-30T03:53:00Z,-6.7,4,280,10
CLR,Clear,0,2023-03-30T04:53:00Z,-7.2,3,280,10
CLR,Clear,0,2023-03-30T05:53:00Z,-7.2,3,260,10
FEW,Few Clouds,0.25,2023-03-30T06:53:00Z,-7.8,3,230,10
SCT,Scattered,0.50,2023-03-30T07:53:00Z,-7.8,0,0,10
SCT,Scattered,0.50,2023-03-30T08:53:00Z,-7.8,0,0,10
SCT,Scattered,0.50,2023-03-30T09:53:00Z,-8.3,0,0,10
SCT,Scattered,0.50,2023-03-30T10:53:00Z,-7.8,5,140,10
BKN,Broken,0.88,2023-03-30T11:53:00Z,-7.8,6,120,10
OVC,Overcast,1.00,2023-03-30T12:53:00Z,-6.7,10,130,10
OVC,Overcast,1.00,2023-03-30T13:53:00Z,-5,9,130,10
OVC,Overcast,1.00,2023-03-30T14:53:00Z,-2.8,7,120,10
BKN,Broken,0.88,2023-03-30T15:53:00Z,-1.1,8,120,10
OVC,Overcast,1.00,2023-03-30T16:53:00Z,0.6,8,110,10
OVC,Overcast,1.00,2023-03-30T17:53:00Z,1.1,10,110,10
OVC,Overcast,1.00,2023-03-30T19:18:00Z,1.1,12,90,6
OVC,Overcast,1.00,2023-03-30T19:53:00Z,1.1,13,80,10
BKN,Broken,0.88,2023-03-30T20:53:00Z,2.2,8,120,10
OVC,Overcast,1.00,2023-03-30T21:53:00Z,2.8,11,90,10
OVC,Overcast,1.00,2023-03-30T22:53:00Z,2.8,14,100,10
OVC,Overcast,1.00,2023-03-30T23:53:00Z,2.2,9,70,10
OVC,Overcast,1.00,2023-03-31T01:49:00Z,2,13,80,8
OVC,Overcast,1.00,2023-03-31T01:53:00Z,2.2,11,70,10
OVC,Overcast,1.00,2023-03-31T02:53:00Z,1.7,10,80,9
OVC,Overcast,1.00,2023-03-31T04:35:00Z,1.7,11,60,7
OVC,Overcast,1.00,2023-03-31T05:22:00Z,1.1,11,60,7
OVC,Overcast,1.00,2023-03-31T05:53:00Z,1.1,12,70,6
OVC,Overcast,1.00,2023-03-31T07:46:00Z,1.1,11,60,5
OVC,Overcast,1.00,2023-03-31T08:50:00Z,1,10,40,4
OVC,Overcast,1.00,2023-03-31T09:46:00Z,1.7,11,20,10
OVC,Overcast,1.00,2023-03-31T10:33:00Z,1.7,7,60,10
OVC,Overcast,1.00,2023-03-31T11:36:00Z,1.7,10,60,9
OVC,Overcast,1.00,2023-03-31T12:33:00Z,1.7,17,70,9
OVC,Overcast,1.00,2023-03-31T13:33:00Z,2.8,9,20,5
OVC,Overcast,1.00,2023-03-31T13:53:00Z,2.2,16,90,5
OVC,Overcast,1.00,2023-03-31T14:53:00Z,2.2,14,60,10
OVC,Overcast,1.00,2023-03-31T15:53:00Z,2.8,13,40,10
OVC,Overcast,1.00,2023-03-31T16:53:00Z,2.8,11,50,10
OVC,Overcast,1.00,2023-03-31T18:27:00Z,3.3,14,60,10
OVC,Overcast,1.00,2023-03-31T18:53:00Z,3.3,18,50,10
OVC,Overcast,1.00,2023-03-31T20:44:00Z,2.8,16,50,10
OVC,Overcast,1.00,2023-03-31T21:35:00Z,2.8,16,50,5
OVC,Overcast,1.00,2023-03-31T22:37:00Z,2.2,13,40,1.25
OVC,Overcast,1.00,2023-03-31T23:46:00Z,2.2,10,40,6
OVC,Overcast,1.00,2023-04-01T00:32:00Z,1.7,11,20,7
OVC,Overcast,1.00,2023-04-01T07:31:00Z,-1.1,20,10,0.5
OVC,Overcast,1.00,2023-04-01T07:53:00Z,-1.1,16,360,0.25
OVC,Overcast,1.00,2023-04-01T10:22:00Z,-1.7,17,350,6
SCT,Scattered,0.50,2023-04-01T10:53:00Z,-2.2,21,360,10
SCT,Scattered,0.50,2023-04-01T11:53:00Z,-3.3,17,350,10
SCT,Scattered,0.50,2023-04-01T12:53:00Z,-3.9,16,350,10
FEW,Few Clouds,0.25,2023-04-01T13:53:00Z,-3.3,16,350,10
FEW,Few Clouds,0.25,2023-04-01T14:53:00Z,-2.2,9,350,9
FEW,Few Clouds,0.25,2023-04-01T15:53:00Z,-1.1,13,350,10
FEW,Few Clouds,0.25,2023-04-01T16:53:00Z,0,8,340,10
FEW,Few Clouds,0.25,2023-04-01T17:53:00Z,1.1,8,330,10
FEW,Few Clouds,0.25,2023-04-01T18:53:00Z,2.2,6,320,10
CLR,Clear,0,2023-04-01T19:53:00Z,3.3,5,330,10
CLR,Clear,0,2023-04-01T20:53:00Z,4.4,3,320,10
CLR,Clear,0,2023-04-01T21:53:00Z,3.9,6,240,10
CLR,Clear,0,2023-04-01T22:53:00Z,2.8,6,240,10
FEW,Few Clouds,0.25,2023-04-01T23:53:00Z,2.2,5,220,10
FEW,Few Clouds,0.25,2023-04-02T00:53:00Z,1.7,4,210,10
FEW,Few Clouds,0.25,2023-04-02T01:53:00Z,0,6,230,10
FEW,Few Clouds,0.25,2023-04-02T02:53:00Z,-1.1,4,220,10
FEW,Few Clouds,0.25,2023-04-02T03:53:00Z,-1.7,4,180,10
CLR,Clear,0,2023-04-02T04:53:00Z,-2.2,5,140,10
CLR,Clear,0,2023-04-02T05:53:00Z,-3.3,5,140,10
CLR,Clear,0,2023-04-02T06:53:00Z,-3.9,4,140,10
CLR,Clear,0,2023-04-02T07:53:00Z,-3.3,7,160,10
OVC,Overcast,1.00,2023-04-02T08:53:00Z,-2.8,7,150,10
OVC,Overcast,1.00,2023-04-02T09:53:00Z,-2.2,5,130,10
OVC,Overcast,1.00,2023-04-02T10:53:00Z,-1.1,8,140,10
OVC,Overcast,1.00,2023-04-02T12:26:00Z,1.1,14,140,10
OVC,Overcast,1.00,2023-04-02T12:53:00Z,2.2,17,150,10
OVC,Overcast,1.00,2023-04-02T13:53:00Z,2.8,15,140,10
BKN,Broken,0.88,2023-04-02T14:53:00Z,3.9,12,170,10
BKN,Broken,0.88,2023-04-02T15:53:00Z,5,12,170,10
BKN,Broken,0.88,2023-04-02T16:53:00Z,6.7,11,180,10
BKN,Broken,0.88,2023-04-02T17:53:00Z,8.9,13,200,10
BKN,Broken,0.88,2023-04-02T18:53:00Z,10,12,200,10
SCT,Scattered,0.50,2023-04-02T19:53:00Z,10.6,15,240,10
SCT,Scattered,0.50,2023-04-02T20:53:00Z,8.9,15,240,10
FEW,Few Clouds,0.25,2023-04-02T21:53:00Z,7.8,14,260,10
FEW,Few Clouds,0.25,2023-04-02T22:53:00Z,7.8,13,280,10
FEW,Few Clouds,0.25,2023-04-02T23:53:00Z,6.7,11,260,10
FEW,Few Clouds,0.25,2023-04-03T00:53:00Z,5.6,9,250,10
FEW,Few Clouds,0.25,2023-04-03T01:53:00Z,3.9,6,240,10
