Cover_Type,Cover_Long,Max_Coverage_pct,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility,Date
OVC,Overcast,1.00,1.7,14,320,10,2023-04-22
OVC,Overcast,1.00,1.7,10,330,10,2023-04-23
OVC,Overcast,1.00,1.7,11,350,10,2023-04-23
OVC,Overcast,1.00,1.7,10,330,10,2023-04-23
OVC,Overcast,1.00,1.7,8,340,10,2023-04-23
OVC,Overcast,1.00,1.7,8,330,9,2023-04-23
OVC,Overcast,1.00,1.7,10,320,10,2023-04-23
OVC,Overcast,1.00,1.7,8,330,10,2023-04-23
OVC,Overcast,1.00,1.1,7,310,10,2023-04-23
SCT,Scattered,0.50,0,10,310,10,2023-04-23
CLR,Clear,0,-0.6,9,320,10,2023-04-23
CLR,Clear,0,-1.1,6,320,10,2023-04-23
FEW,Few Clouds,0.25,-1.1,8,330,10,2023-04-23
FEW,Few Clouds,0.25,0,7,330,10,2023-04-23
SCT,Scattered,0.50,1.7,6,320,10,2023-04-23
SCT,Scattered,0.50,3.3,5,330,10,2023-04-23
BKN,Broken,0.88,3.9,9,310,10,2023-04-23
OVC,Overcast,1.00,3.9,8,310,10,2023-04-23
OVC,Overcast,1.00,4.4,10,240,10,2023-04-23
OVC,Overcast,1.00,5.6,7,280,10,2023-04-23
OVC,Overcast,1.00,5.6,8,280,10,2023-04-23
BKN,Broken,0.88,6.7,11,270,10,2023-04-23
BKN,Broken,0.88,7.2,9,270,10,2023-04-23
BKN,Broken,0.88,6.1,5,310,10,2023-04-23
BKN,Broken,0.88,6.1,3,300,10,2023-04-23
BKN,Broken,0.88,5.6,4,260,10,2023-04-24
BKN,Broken,0.88,5.6,3,270,10,2023-04-24
SCT,Scattered,0.50,5,3,220,10,2023-04-24
BKN,Broken,0.88,4.4,0,0,10,2023-04-24
OVC,Overcast,1.00,4.4,4,250,10,2023-04-24
OVC,Overcast,1.00,3.9,4,330,10,2023-04-24
SCT,Scattered,0.50,3.3,3,270,10,2023-04-24
OVC,Overcast,1.00,2.2,5,290,10,2023-04-24
OVC,Overcast,1.00,1.1,4,290,10,2023-04-24
OVC,Overcast,1.00,1.1,4,320,10,2023-04-24
SCT,Scattered,0.50,1.1,4,280,10,2023-04-24
SCT,Scattered,0.50,1.1,3,310,10,2023-04-24
FEW,Few Clouds,0.25,2.8,3,0,10,2023-04-24
FEW,Few Clouds,0.25,4.4,0,0,10,2023-04-24
SCT,Scattered,0.50,6.1,5,20,10,2023-04-24
BKN,Broken,0.88,5.6,6,30,10,2023-04-24
BKN,Broken,0.88,6.1,3,0,10,2023-04-24
BKN,Broken,0.88,8.3,7,270,10,2023-04-24
BKN,Broken,0.88,8.9,3,0,10,2023-04-24
BKN,Broken,0.88,8.9,7,360,10,2023-04-24
BKN,Broken,0.88,8.3,4,0,10,2023-04-24
BKN,Broken,0.88,8.3,11,30,10,2023-04-24
BKN,Broken,0.88,7.8,5,0,10,2023-04-24
BKN,Broken,0.88,7.2,8,30,10,2023-04-24
BKN,Broken,0.88,6.7,12,30,10,2023-04-25
FEW,Few Clouds,0.25,5,6,20,10,2023-04-25
CLR,Clear,0,5,7,60,10,2023-04-25
CLR,Clear,0,3.9,6,50,10,2023-04-25
CLR,Clear,0,3.3,5,70,10,2023-04-25
CLR,Clear,0,2.8,5,70,10,2023-04-25
CLR,Clear,0,2.2,5,60,10,2023-04-25
CLR,Clear,0,1.7,4,50,10,2023-04-25
CLR,Clear,0,1.1,6,70,10,2023-04-25
CLR,Clear,0,0.6,7,60,10,2023-04-25
